idnum,uniq_id,cluster,upm,wt,wave,pais,nationality,estratopri,prov,municipio,estratosec,tamano,ur,fecha,q1,q2,a4,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,q10new
375,MEX18_0375,11,105,1,2018,México,Mexicano,Centro Occidente,Aguascalientes,Tepezalá,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,07/03/2019,Hombre,30,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,Sí,No responde,Mucho,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $5,401 - $6,400"
1130,MEX18_1130,1191,10,1,2018,México,Mexicano,Sur,Veracruz,Boca del Río,"Grande (más de 100,000)",Ciudad grande,Urbano,07/02/2019,Mujer,26,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $2,401 - $2,800"
46,MEX18_0046,991,29,1,2018,México,Mexicano,Centro,Querétaro,El Marqués,"Grande (más de 100,000)",Ciudad grande,Rural,21/02/2019,Mujer,46,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $9,301 - $13,000"
403,MEX18_0403,1251,78,1,2018,México,Mexicano,Sur,Veracruz,Orizaba,"Grande (más de 100,000)",Ciudad grande,Urbano,08/02/2019,Hombre,50,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,Sí,MORENA / Movimiento Regeneración Nacional,Algo,No sabe,No sabe
561,MEX18_0561,902,75,1,2018,México,Mexicano,Sur,Oaxaca,Oaxaca de Juárez,"Grande (más de 100,000)",Ciudad grande,Urbano,13/02/2019,Mujer,28,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Iría a votar pero dejaría la boleta en blanco o la anularía,"Entre $6,401 - $7,600"
1598,MEX18_1598,552,127,1,2018,México,Mexicano,Centro Occidente,Jalisco,Zapopan,"Grande (más de 100,000)",Ciudad grande,Urbano,15/02/2019,Mujer,35,Seguridad (falta de),Sí,Sí,Sí votó,No responde,No,No Aplica,Algo,No votaría,"Entre $5,401 - $6,400"
1508,MEX18_1508,741,85,1,2018,México,Mexicano,Centro Occidente,Michoacán,Pátzcuaro,"Mediana (entre 25,000 y 100,000)",Ciudad mediana,Urbano,10/02/2019,Hombre,18,Desempleo/falta de empleo,Sí,Sí,Sí votó,No responde,No,No Aplica,Mucho,Votaría por el candidato o partido del actual presidente/administración,"Entre $9,301 - $13,000"
520,MEX18_0520,711,114,1,2018,México,Mexicano,Centro,Estado de México,Toluca,"Grande (más de 100,000)",Ciudad grande,Rural,05/02/2019,Hombre,57,Otro,Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,No responde,No responde
557,MEX18_0557,771,125,1,2018,México,Mexicano,Centro Occidente,Michoacán,Zamora,"Grande (más de 100,000)",Área rural,Urbano,11/02/2019,Mujer,31,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,No votaría,"Entre $2,001 - $2,400"
541,MEX18_0541,542,126,1,2018,México,Mexicano,Centro Occidente,Jalisco,Zapopan,"Grande (más de 100,000)",Ciudad grande,Urbano,15/02/2019,Hombre,32,Seguridad (falta de),Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $9,301 - $13,000"
509,MEX18_0509,852,63,1,2018,México,Mexicano,Norte,Nuevo León,Monterrey,"Grande (más de 100,000)",Ciudad grande,Urbano,28/02/2019,Mujer,52,Seguridad (falta de),Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $4,301 - $4,800"
350,MEX18_0350,1151,18,1,2018,México,Mexicano,Norte,Tamaulipas,Ciudad Victoria,"Grande (más de 100,000)",Ciudad grande,Urbano,01/03/2019,Mujer,26,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No responde,Sí,No responde,Algo,No votaría,"Más de $13,000"
1060,MEX18_1060,712,114,1,2018,México,Mexicano,Centro,Estado de México,Toluca,"Grande (más de 100,000)",Ciudad grande,Rural,05/02/2019,Hombre,19,Corrupción,Sí,Sí,Sí votó,No responde,No,No Aplica,Mucho,No responde,"Entre $2,001 - $2,400"
291,MEX18_0291,442,74,1,2018,México,Mexicano,Centro,Hidalgo,Nopala de Villagrán,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,07/03/2019,Hombre,22,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No responde,Sí,No sabe,Algo,Votaría por el candidato o partido del actual presidente/administración,"Entre $4,301 - $4,800"
348,MEX18_0348,761,65,1,2018,México,Mexicano,Centro Occidente,Michoacán,Morelia,"Grande (más de 100,000)",Ciudad grande,Urbano,08/02/2019,Mujer,68,Desplazamiento forzado,Sí,Sí,Sí votó,No responde,Sí,No responde,Mucho,Votaría por el candidato o partido del actual presidente/administración,Ningún ingreso
1376,MEX18_1376,732,66,1,2018,México,Mexicano,Centro Occidente,Michoacán,Morelia,"Grande (más de 100,000)",Ciudad grande,Urbano,09/02/2019,Mujer,33,Otro,Sí,Sí,Sí votó,No responde,No,No Aplica,Algo,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $620 - $1,200"
917,MEX18_0917,91,92,1,2018,México,Mexicano,Norte,Coahuila,Saltillo,"Grande (más de 100,000)",Ciudad grande,Urbano,27/02/2019,Mujer,31,Pobreza,Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,No responde,"Entre $2,801 - $3,400"
1068,MEX18_1068,851,63,1,2018,México,Mexicano,Norte,Nuevo León,Monterrey,"Grande (más de 100,000)",Ciudad grande,Urbano,28/02/2019,Mujer,45,Seguridad (falta de),Sí,Sí,Sí votó,No responde,Sí,PRI / Partido Revolucionario Institucional,Algo,Votaría por el candidato o partido del actual presidente/administración,No sabe
1055,MEX18_1055,502,47,1,2018,México,Mexicano,Centro Occidente,Jalisco,Jamay,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,14/02/2019,Hombre,38,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,No votaría,No responde
339,MEX18_0339,781,129,1,2018,México,Mexicano,Centro Occidente,Michoacán,Zitácuaro,"Grande (más de 100,000)",Ciudad grande,Rural,06/02/2019,Mujer,66,Seguridad (falta de),Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,No responde,No sabe
1427,MEX18_1427,52,20,1,2018,México,Mexicano,Norte,Baja California Sur,Comondú,"Mediana (entre 25,000 y 100,000)",Ciudad pequeña,Urbano,22/03/2019,Mujer,39,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,Votaría por el candidato o partido del actual presidente/administración,"Entre $9,301 - $13,000"
11,MEX18_0011,1232,37,1,2018,México,Mexicano,Sur,Veracruz,Hueyapan de Ocampo,"Mediana (entre 25,000 y 100,000)",Ciudad mediana,Rural,22/02/2019,Mujer,36,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $4,801 - $5,400"
457,MEX18_0457,132,11,1,2018,México,Mexicano,Sur,Chiapas,Bochil,"Mediana (entre 25,000 y 100,000)",Ciudad pequeña,Urbano,08/03/2019,Hombre,71,Otro,Sí,Sí,Sí votó,No responde,Sí,PRI / Partido Revolucionario Institucional,Algo,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $7,601 - $9,300"
56,MEX18_0056,132,11,1,2018,México,Mexicano,Sur,Chiapas,Bochil,"Mediana (entre 25,000 y 100,000)",Ciudad pequeña,Urbano,08/03/2019,Mujer,55,Otro,Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,No sabe,No responde
672,MEX18_0672,252,44,1,2018,México,Mexicano,Centro,Distrito Federal,Iztapalapa,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,31/01/2019,Hombre,43,Corrupción,Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,No responde
1516,MEX18_1516,972,89,1,2018,México,Mexicano,Centro,Puebla,Puebla,"Grande (más de 100,000)",Ciudad grande,Urbano,06/02/2019,Mujer,49,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Mucho,Votaría por el candidato o partido del actual presidente/administración,"Entre $620 - $1,200"
1337,MEX18_1337,1281,56,1,2018,México,Mexicano,Sur,Yucatán,Mérida,"Grande (más de 100,000)",Ciudad grande,Urbano,03/03/2019,Hombre,64,Otro,Sí,Sí,Sí votó,No responde,Sí,PAN / Partido Acción Nacional,Algo,Votaría por el candidato o partido del actual presidente/administración,"Entre $4,301 - $4,800"
1166,MEX18_1166,301,9,1,2018,México,Mexicano,Centro,Distrito Federal,Benito Juárez,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,05/02/2019,Mujer,71,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,Sí,PAN / Partido Acción Nacional,Mucho,No sabe,"Entre $1,201 - $1,600"
255,MEX18_0255,671,73,1,2018,México,Mexicano,Centro,Estado de México,Nicolás Romero,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Rural,04/02/2019,Hombre,40,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,No votaría,Ningún ingreso
1201,MEX18_1201,672,73,1,2018,México,Mexicano,Centro,Estado de México,Nicolás Romero,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Rural,04/02/2019,Mujer,46,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $2,801 - $3,400"
685,MEX18_0685,302,9,1,2018,México,Mexicano,Centro,Distrito Federal,Benito Juárez,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,05/02/2019,Mujer,60,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No responde,No Aplica,No responde,No responde,No responde
984,MEX18_0984,721,130,1,2018,México,Mexicano,Centro,Estado de México,Zumpango,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,01/02/2019,Mujer,39,Corrupción,Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,Menos de $620
640,MEX18_0640,892,57,1,2018,México,Mexicano,Sur,Oaxaca,Mesones Hidalgo,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,15/02/2019,Hombre,27,Desempleo/falta de empleo,Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $2,401 - $2,800"
1022,MEX18_1022,342,1,1,2018,México,Mexicano,Centro Occidente,Guanajuato,Acámbaro,"Grande (más de 100,000)",Ciudad mediana,Urbano,22/03/2019,Mujer,72,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,Sí,MORENA / Movimiento Regeneración Nacional,Nada,No responde,Menos de $620
831,MEX18_0831,1192,10,1,2018,México,Mexicano,Sur,Veracruz,Boca del Río,"Grande (más de 100,000)",Ciudad grande,Urbano,08/02/2019,Mujer,31,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,Sí,PAN / Partido Acción Nacional,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $4,801 - $5,400"
252,MEX18_0252,982,90,1,2018,México,Mexicano,Centro,Querétaro,Querétaro,"Grande (más de 100,000)",Ciudad grande,Urbano,22/02/2019,Mujer,28,"Educación, falta de, mala calidad",Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Iría a votar pero dejaría la boleta en blanco o la anularía,"Entre $7,601 - $9,300"
1374,MEX18_1374,222,41,1,2018,México,Mexicano,Centro,Distrito Federal,Iztacalco,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,13/03/2019,Mujer,26,Desempleo/falta de empleo,Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Iría a votar pero dejaría la boleta en blanco o la anularía,No responde
233,MEX18_0233,1251,78,1,2018,México,Mexicano,Sur,Veracruz,Orizaba,"Grande (más de 100,000)",Ciudad grande,Urbano,08/02/2019,Mujer,36,Corrupción,Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,No sabe,"Entre $620 - $1,200"
1048,MEX18_1048,1032,97,1,2018,México,Mexicano,Norte,San Luis Potosí,San Luis Potosí,"Grande (más de 100,000)",Ciudad grande,Urbano,04/03/2019,Mujer,40,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No responde,No,No Aplica,Algo,Iría a votar pero dejaría la boleta en blanco o la anularía,"Entre $4,801 - $5,400"
330,MEX18_0330,1292,30,1,2018,México,Mexicano,Norte,Zacatecas,Fresnillo,"Grande (más de 100,000)",Ciudad mediana,Urbano,05/03/2019,Mujer,30,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No responde,No,No Aplica,Algo,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $2,401 - $2,800"
440,MEX18_0440,1052,120,1,2018,México,Mexicano,Norte,San Luis Potosí,Villa Juárez,"Pequeña (menos de 25,000)",Ciudad pequeña,Rural,01/03/2019,Hombre,58,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,Iría a votar pero dejaría la boleta en blanco o la anularía,"Entre $7,601 - $9,300"
349,MEX18_0349,692,111,1,2018,México,Mexicano,Centro,Estado de México,Tlalnepantla de Baz,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,31/01/2019,Hombre,26,Otro,No,Sí,Sí votó,No responde,No,No Aplica,Algo,No responde,"Entre $3,801 - $4,300"
1156,MEX18_1156,1302,101,1,2018,México,Mexicano,Norte,Zacatecas,Tabasco,"Pequeña (menos de 25,000)",Ciudad pequeña,Rural,06/03/2019,Mujer,26,Seguridad (falta de),Sí,Sí,Sí votó,No responde,No,No Aplica,Algo,Votaría por el candidato o partido del actual presidente/administración,"Entre $2,801 - $3,400"
604,MEX18_0604,731,66,1,2018,México,Mexicano,Centro Occidente,Michoacán,Morelia,"Grande (más de 100,000)",Ciudad grande,Urbano,09/02/2019,Hombre,53,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Poco,Votaría por algún candidato o partido diferente del actual gobierno,No responde
318,MEX18_0318,731,66,1,2018,México,Mexicano,Centro Occidente,Michoacán,Morelia,"Grande (más de 100,000)",Ciudad grande,Urbano,09/02/2019,Mujer,41,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,No responde,No sabe
559,MEX18_0559,642,69,1,2018,México,Mexicano,Centro,Estado de México,Naucalpan de Juárez,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,07/02/2019,Mujer,30,"Delincuencia, crimen",No,Sí,Sí votó,No responde,No,No Aplica,Nada,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $620 - $1,200"
678,MEX18_0678,631,68,1,2018,México,Mexicano,Centro,Estado de México,Naucalpan de Juárez,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,11/02/2019,Hombre,40,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No responde,Sí,No responde,Nada,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $1,601 - $2,000"
1434,MEX18_1434,641,69,1,2018,México,Mexicano,Centro,Estado de México,Naucalpan de Juárez,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,07/02/2019,Mujer,23,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No responde,No Aplica,Poco,No responde,"Entre $4,801 - $5,400"
1342,MEX18_1342,632,68,1,2018,México,Mexicano,Centro,Estado de México,Naucalpan de Juárez,"Grande (más de 100,000)",Capital Nacional (área metropolitana),Urbano,11/02/2019,Mujer,53,"Delincuencia, crimen",Sí,Sí,Sí votó,No responde,No,No Aplica,Nada,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $2,401 - $2,800"
1378,MEX18_1378,751,64,1,2018,México,Mexicano,Centro Occidente,Michoacán,Morelia,"Grande (más de 100,000)",Ciudad grande,Urbano,04/02/2019,Mujer,48,"Delincuencia, crimen",Sí,Sí,Sí votó,No sabe,Sí,MORENA / Movimiento Regeneración Nacional,Nada,Votaría por el candidato o partido del actual presidente/administración,No responde
1264,MEX18_1264,521,112,1,2018,México,Mexicano,Centro Occidente,Jalisco,Tlaquepaque,"Grande (más de 100,000)",Ciudad grande,Urbano,17/02/2019,Mujer,62,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,No responde,"Entre $3,801 - $4,300"
1081,MEX18_1081,552,127,1,2018,México,Mexicano,Centro Occidente,Jalisco,Zapopan,"Grande (más de 100,000)",Ciudad grande,Urbano,12/02/2019,Mujer,50,Corrupción,Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,No votaría,"Entre $3,801 - $4,300"
823,MEX18_0823,511,95,1,2018,México,Mexicano,Centro Occidente,Jalisco,San Juan de los Lagos,"Mediana (entre 25,000 y 100,000)",Ciudad mediana,Urbano,19/02/2019,Mujer,53,"Delincuencia, crimen",Sí,Sí,Sí votó,No sabe,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $1,601 - $2,000"
620,MEX18_0620,851,63,1,2018,México,Mexicano,Norte,Nuevo León,Monterrey,"Grande (más de 100,000)",Ciudad grande,Urbano,28/02/2019,Mujer,41,Seguridad (falta de),Sí,Sí,Sí votó,No sabe,Sí,PT / Partido del Trabajo,Mucho,Votaría por el candidato o partido del actual presidente/administración,"Entre $1,201 - $1,600"
1449,MEX18_1449,511,95,1,2018,México,Mexicano,Centro Occidente,Jalisco,San Juan de los Lagos,"Mediana (entre 25,000 y 100,000)",Ciudad mediana,Urbano,19/02/2019,Mujer,29,"Delincuencia, crimen",Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,Votaría por algún candidato o partido diferente del actual gobierno,No sabe
299,MEX18_0299,872,100,1,2018,México,Mexicano,Norte,Nuevo León,Santa Catarina,"Grande (más de 100,000)",Ciudad grande,Urbano,25/02/2019,Hombre,65,Seguridad (falta de),Sí,Sí,Sí votó,No sabe,No,No Aplica,Poco,No sabe,"Entre $7,601 - $9,300"
146,MEX18_0146,921,12,1,2018,México,Mexicano,Centro,Puebla,Caltepec,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,16/02/2019,Mujer,34,"Delincuencia, crimen",Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,No sabe,"Entre $620 - $1,200"
1383,MEX18_1383,412,38,1,2018,México,Mexicano,Sur,Guerrero,Iguala de la Independencia,"Grande (más de 100,000)",Ciudad mediana,Urbano,03/03/2019,Hombre,68,Seguridad (falta de),Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,No responde,"Entre $2,001 - $2,400"
1364,MEX18_1364,801,123,1,2018,México,Mexicano,Centro,Morelos,Yautepec,"Mediana (entre 25,000 y 100,000)",Ciudad mediana,Urbano,22/02/2019,Hombre,53,"Delincuencia, crimen",Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,Votaría por el candidato o partido del actual presidente/administración,Ningún ingreso
449,MEX18_0449,1201,19,1,2018,México,Mexicano,Sur,Veracruz,Coatzacoalcos,"Grande (más de 100,000)",Ciudad grande,Urbano,24/02/2019,Mujer,67,Pobreza,Sí,Sí,Sí votó,No sabe,No,No Aplica,Poco,Votaría por algún candidato o partido diferente del actual gobierno,No sabe
929,MEX18_0929,1181,40,1,2018,México,Mexicano,Centro,Tlaxcala,Ixtenco,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,05/02/2019,Hombre,65,Otro,Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,Votaría por el candidato o partido del actual presidente/administración,No sabe
36,MEX18_0036,1012,80,1,2018,México,Mexicano,Sur,Quintana Roo,Othón P. Blanco,"Grande (más de 100,000)",Ciudad mediana,Rural,04/03/2019,Mujer,68,No responde,Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,No sabe,No responde
419,MEX18_0419,821,2,1,2018,México,Mexicano,Centro Occidente,Nayarit,Ahuacatlán,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,06/03/2019,Hombre,60,"Economía, problemas con, crisis de",Sí,Sí,Sí votó,No sabe,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $1,201 - $1,600"
1475,MEX18_1475,1181,40,1,2018,México,Mexicano,Centro,Tlaxcala,Ixtenco,"Pequeña (menos de 25,000)",Ciudad pequeña,Urbano,05/02/2019,Hombre,38,"Delincuencia, crimen",No,Sí,Sí votó,No sabe,No,No Aplica,Poco,Votaría por algún candidato o partido diferente del actual gobierno,"Entre $2,001 - $2,400"
487,MEX18_0487,142,93,1,2018,México,Mexicano,Sur,Chiapas,San Cristóbal,"Grande (más de 100,000)",Ciudad grande,Urbano,06/03/2019,Mujer,27,"Delincuencia, crimen",Sí,Sí,Sí votó,No sabe,No,No Aplica,Nada,No sabe,No sabe
990,MEX18_0990,1282,56,1,2018,México,Mexicano,Sur,Yucatán,Mérida,"Grande (más de 100,000)",Ciudad grande,Urbano,03/03/2019,Mujer,48,"Delincuencia, crimen",Sí,Sí,Sí votó,No sabe,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $620 - $1,200"
142,MEX18_0142,1141,83,1,2018,México,Mexicano,Sur,Tabasco,Paraíso,"Mediana (entre 25,000 y 100,000)",Ciudad mediana,Rural,02/03/2019,Hombre,45,Pobreza,Sí,Sí,Sí votó,No sabe,No,No Aplica,Poco,Votaría por el candidato o partido del actual presidente/administración,"Entre $4,801 - $5,400"
1481,MEX18_1481,1232,37,1,2018,México,Mexicano,Sur,Veracruz,Hueyapan de Ocampo,"Mediana (entre 25,000 y 100,000)",Ciudad mediana,Rural,22/02/2019,Mujer,88,Otro,Sí,Sí,Sí votó,No sabe,Sí,MORENA / Movimiento Regeneración Nacional,Nada,Votaría por el candidato o partido del actual presidente/administración,"Entre $2,801 - $3,400"
